id,status,categoryIndex,difficulty,family,reason,question,correctAnswer
q14928,REJECT,4,Orta,sci2-time,hesaplama,"Mesafe 240 km, hız 60 km/sa olduğunda yolculuk süresi kaç saattir?",4 saat
q14929,REJECT,4,Orta,sci2-celsius-kelvin,hesaplama,-40 °C sıcaklık Kelvin ölçeğinde kaç kelvindir?,"233,15 K"
q14930,REJECT,4,Zor,sci2-work,hesaplama,Hareket yönünde 45 N kuvvetle 20 metre ilerletilen cisim üzerinde kaç joule iş yapılır?,900 J
q14931,REJECT,4,Kolay,sci2-time,hesaplama,Bir taşıt 25 km/sa sabit hızla giderse 75 km yol için kaç saate ihtiyaç duyar?,3 saat
q14932,REJECT,4,Orta,sci2-mass,hesaplama,Birim hacimde 2 gram bulunan bir maddeden 60 cm³ alındığında kütle kaç gram olur?,120 g
q14933,REJECT,4,Orta,sci2-density,formül alıştırması,"Bir cismin kütlesi 550 g, hacmi 55 cm³ ise yoğunluğu nasıl hesaplanır?",10 g/cm³
q14934,REJECT,4,Zor,sci2-force,"Seri üretim, hesaplama, sıralama veya veri tabanı şablonu.",Kütlesi 12 kg olan cisim 16 m/s² ivmeleniyorsa uygulanan bileşke kuvvet nedir?,192 N
q14935,REJECT,4,Kolay,sci2-distance,"Seri üretim, hesaplama, sıralama veya veri tabanı şablonu.",Hızı 130 km/sa olan bir yolcu 4 saatte kaç kilometre ilerler?,520 km
q14936,REJECT,4,Orta,sci2-mass,hesaplama; formül alıştırması,Yoğunluğu 13 g/cm³ ve hacmi 56 cm³ olan örneğin kütlesi kaç gramdır?,728 g
q14937,REJECT,4,Orta,sci2-fahrenheit-celsius,Trivia değeri düşük veya fazla niş şablon.,158 °F sıcaklık Celsius ölçeğinde kaç derecedir?,70 °C
q14938,REJECT,4,Zor,sci2-power,"Seri üretim, hesaplama, sıralama veya veri tabanı şablonu.",Bir düzenek 6 saniyede 900 J iş yapıyorsa gücü nedir?,150 W
q14939,REJECT,4,Kolay,sci2-time,hesaplama,165 kilometrelik yol sabit 55 km/sa hızla kaç saatte tamamlanır?,3 saat
q14940,REJECT,4,Orta,sci2-force,"Seri üretim, hesaplama, sıralama veya veri tabanı şablonu.",18 kg kütleye 20 m/s² ivme kazandıran net kuvvet kaç newtondur?,360 N
q14941,REJECT,4,Orta,sci2-density,formül alıştırması,"Hacmi 50 cm³, kütlesi 400 g olan cismin birim hacim başına kütlesi kaçtır?",8 g/cm³
q14942,REJECT,4,Zor,sci2-force,"Seri üretim, hesaplama, sıralama veya veri tabanı şablonu.",Kütlesi 14 kg olan cisim 10 m/s² ivmeleniyorsa uygulanan bileşke kuvvet nedir?,140 N
q14943,REJECT,4,Kolay,sci2-time,hesaplama,Bir taşıt 125 km/sa sabit hızla giderse 500 km yol için kaç saate ihtiyaç duyar?,4 saat
q14944,REJECT,4,Orta,sci2-fahrenheit-celsius,Trivia değeri düşük veya fazla niş şablon.,545 °F sıcaklık Celsius ölçeğinde kaç derecedir?,285 °C
q14945,REJECT,4,Orta,sci2-density,formül alıştırması,"Hacmi 25 cm³, kütlesi 250 g olan cismin birim hacim başına kütlesi kaçtır?",10 g/cm³
q14946,REJECT,4,Zor,sci2-power,"Seri üretim, hesaplama, sıralama veya veri tabanı şablonu.",Bir düzenek 12 saniyede 1680 J iş yapıyorsa gücü nedir?,140 W
q14947,REJECT,4,Kolay,sci2-time,hesaplama,220 kilometrelik yol sabit 55 km/sa hızla kaç saatte tamamlanır?,4 saat
q14948,REJECT,4,Orta,sci2-density,formül alıştırması,360 gramlık bir örnek 20 cm³ yer kaplıyorsa yoğunluğu nedir?,18 g/cm³
q14949,REJECT,4,Orta,sci2-mass,hesaplama; formül alıştırması,Yoğunluğu 1 g/cm³ ve hacmi 88 cm³ olan örneğin kütlesi kaç gramdır?,88 g
q14950,REJECT,4,Zor,sci2-work,hesaplama,Hareket yönünde 75 N kuvvetle 4 metre ilerletilen cisim üzerinde kaç joule iş yapılır?,300 J
q14951,REJECT,4,Kolay,sci2-distance,"Seri üretim, hesaplama, sıralama veya veri tabanı şablonu.",6 saat boyunca saatte 26 kilometre ilerleyen bir taşıtın toplam yolu nedir?,156 km
q14952,REJECT,4,Orta,sci2-celsius-fahrenheit,formül alıştırması,170 °C sıcaklık Fahrenheit ölçeğinde kaç derecedir?,338 °F
q14953,REJECT,4,Orta,sci2-density,formül alıştırması,"Bir cismin kütlesi 770 g, hacmi 55 cm³ ise yoğunluğu nasıl hesaplanır?",14 g/cm³
q14954,REJECT,4,Zor,sci2-work,"Seri üretim, hesaplama, sıralama veya veri tabanı şablonu.",Kuvvet ile yer değiştirme aynı yönde; F = 90 N ve d = 13 m ise iş kaç J olur?,1170 J
q14955,REJECT,5,Orta,sport2-order,sıralama/karşılaştırma,"1928 Yaz Olimpiyatları, 1990 FIFA Dünya Kupası, 1968 Yaz Olimpiyatları ve 1988 Avrupa Futbol Şampiyonası organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?",1928 Yaz Olimpiyatları → 1968 Yaz Olimpiyatları → 1988 Avrupa Futbol Şampiyonası → 1990 FIFA Dünya Kupası
q14956,REJECT,5,Zor,sport2-final-complete,aşırı uzun,"2007 NBA Finalleri, 1992 Avrupa Futbol Şampiyonası, 2003 NBA Finalleri ve 1976 Avrupa Futbol Şampiyonası finalleri için aşağıdaki organizasyon–şampiyon–finalist eşleştirmelerinden hangisi tamamen doğrudur?",1976 Avrupa Futbol Şampiyonası — şampiyon Çekoslovakya — finalist Batı Almanya
q14957,REJECT,5,Kolay,sport2-rule-same,aşırı uzun; birden fazla soru,"Su topu sporundaki “Bir takımın suda, kaleci dâhil, kaç oyuncusu bulunur?” kuralı ile Netbol sporundaki “Bir takım sahada kaç oyuncuyla yer alır?” kuralının ortak sayısal cevabı nedir?",7
q14958,REJECT,5,Orta,sport2-order,sıralama/karşılaştırma,"1950 FIFA Dünya Kupası, 2005 NBA Finalleri, 2020 Yaz Olimpiyatları ve 2018 NBA Finalleri organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?",1950 FIFA Dünya Kupası → 2005 NBA Finalleri → 2018 NBA Finalleri → 2020 Yaz Olimpiyatları
q14959,REJECT,5,Orta,sport2-order,sıralama/karşılaştırma; aşırı uzun,"1948 Yaz Olimpiyatları, 2015 NBA Finalleri, 2008 Avrupa Futbol Şampiyonası ve 1980 Avrupa Futbol Şampiyonası organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?",1948 Yaz Olimpiyatları → 1980 Avrupa Futbol Şampiyonası → 2008 Avrupa Futbol Şampiyonası → 2015 NBA Finalleri
q14960,REJECT,5,Zor,sport2-final-complete,aşırı uzun,"1976 Avrupa Futbol Şampiyonası, 2018 NBA Finalleri, 1962 FIFA Dünya Kupası ve 1930 FIFA Dünya Kupası finalleri için aşağıdaki organizasyon–şampiyon–finalist eşleştirmelerinden hangisi tamamen doğrudur?",1962 FIFA Dünya Kupası — şampiyon Brezilya — finalist Çekoslovakya
q14961,REJECT,5,Kolay,sport2-same-winner,Trivia değeri düşük veya fazla niş şablon.,"2023 NBA Finalleri, 2004 NBA Finalleri, 2002 FIFA Dünya Kupası ve 2020 NBA Finalleri seçeneklerinden hangisinin şampiyonu 2001 NBA Finalleri organizasyonunun şampiyonuyla aynıdır?",2020 NBA Finalleri
q14962,REJECT,5,Orta,sport2-order,sıralama/karşılaştırma,"1972 Yaz Olimpiyatları, 1966 FIFA Dünya Kupası, 2008 Avrupa Futbol Şampiyonası ve 1930 FIFA Dünya Kupası organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?",1930 FIFA Dünya Kupası → 1966 FIFA Dünya Kupası → 1972 Yaz Olimpiyatları → 2008 Avrupa Futbol Şampiyonası
q14963,REJECT,5,Orta,sport2-order,sıralama/karşılaştırma,"1992 Yaz Olimpiyatları, 2008 NBA Finalleri, 1912 Yaz Olimpiyatları ve 2003 NBA Finalleri organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?",1912 Yaz Olimpiyatları → 1992 Yaz Olimpiyatları → 2003 NBA Finalleri → 2008 NBA Finalleri
q14964,REJECT,5,Zor,sport2-final-complete,aşırı uzun,"1972 Avrupa Futbol Şampiyonası, 1990 FIFA Dünya Kupası, 1968 Avrupa Futbol Şampiyonası ve 2000 NBA Finalleri finalleri için aşağıdaki organizasyon–şampiyon–finalist eşleştirmelerinden hangisi tamamen doğrudur?",1972 Avrupa Futbol Şampiyonası — şampiyon Batı Almanya — finalist Sovyetler Birliği
q14965,REJECT,5,Kolay,sport2-same-winner,aşırı uzun,"1958 FIFA Dünya Kupası, 2001 NBA Finalleri, 2020 Avrupa Futbol Şampiyonası ve 2017 NBA Finalleri seçeneklerinden hangisinin şampiyonu 2010 NBA Finalleri organizasyonunun şampiyonuyla aynıdır?",2001 NBA Finalleri
q14966,REJECT,5,Orta,sport2-order,sıralama/karşılaştırma,"2004 Avrupa Futbol Şampiyonası, 2016 NBA Finalleri, 1996 Avrupa Futbol Şampiyonası ve 2001 NBA Finalleri organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?",1996 Avrupa Futbol Şampiyonası → 2001 NBA Finalleri → 2004 Avrupa Futbol Şampiyonası → 2016 NBA Finalleri
q14967,REJECT,5,Orta,sport2-order,sıralama/karşılaştırma,"1932 Yaz Olimpiyatları, 1900 Yaz Olimpiyatları, 1970 FIFA Dünya Kupası ve 1960 Yaz Olimpiyatları organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?",1900 Yaz Olimpiyatları → 1932 Yaz Olimpiyatları → 1960 Yaz Olimpiyatları → 1970 FIFA Dünya Kupası
q14968,REJECT,5,Zor,sport2-final-complete,aşırı uzun,"2000 Avrupa Futbol Şampiyonası, 2014 NBA Finalleri, 1970 FIFA Dünya Kupası ve 1934 FIFA Dünya Kupası finalleri için aşağıdaki organizasyon–şampiyon–finalist eşleştirmelerinden hangisi tamamen doğrudur?",1970 FIFA Dünya Kupası — şampiyon Brezilya — finalist İtalya
q14969,REJECT,5,Kolay,sport2-same-winner,Trivia değeri düşük veya fazla niş şablon.,"2010 FIFA Dünya Kupası, 2013 NBA Finalleri, 2006 NBA Finalleri ve 2022 NBA Finalleri seçeneklerinden hangisinin şampiyonu 2017 NBA Finalleri organizasyonunun şampiyonuyla aynıdır?",2022 NBA Finalleri
q14970,REJECT,5,Orta,sport2-order,sıralama/karşılaştırma; aşırı uzun,"2024 Avrupa Futbol Şampiyonası, 1968 Avrupa Futbol Şampiyonası, 2016 Yaz Olimpiyatları ve 1998 FIFA Dünya Kupası organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?",1968 Avrupa Futbol Şampiyonası → 1998 FIFA Dünya Kupası → 2016 Yaz Olimpiyatları → 2024 Avrupa Futbol Şampiyonası
q14971,REJECT,5,Orta,sport2-order,sıralama/karşılaştırma,"1980 Yaz Olimpiyatları, 2004 Yaz Olimpiyatları, 2010 FIFA Dünya Kupası ve 2020 Yaz Olimpiyatları organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?",1980 Yaz Olimpiyatları → 2004 Yaz Olimpiyatları → 2010 FIFA Dünya Kupası → 2020 Yaz Olimpiyatları
q14972,REJECT,5,Zor,sport2-final-complete,aşırı uzun,"2009 NBA Finalleri, 1958 FIFA Dünya Kupası, 2005 NBA Finalleri ve 1988 Avrupa Futbol Şampiyonası finalleri için aşağıdaki organizasyon–şampiyon–finalist eşleştirmelerinden hangisi tamamen doğrudur?",2009 NBA Finalleri — şampiyon Los Angeles Lakers — finalist Orlando Magic
q14973,REJECT,5,Kolay,sport2-same-winner,aşırı uzun,"2001 NBA Finalleri, 2012 NBA Finalleri, 1994 FIFA Dünya Kupası ve 1982 FIFA Dünya Kupası seçeneklerinden hangisinin şampiyonu 1934 FIFA Dünya Kupası organizasyonunun şampiyonuyla aynıdır?",1982 FIFA Dünya Kupası
q14974,REJECT,5,Orta,sport2-venue-double,aşırı uzun,"Daytona International Speedway, St Andrews Links, Murrayfield Stadyumu ve Lujniki Stadyumu spor tesisleri için aşağıdaki seçeneklerden hangisinde iki şehir–ülke eşleştirmesi de doğrudur?","Daytona International Speedway — Daytona Beach, Amerika Birleşik Devletleri / St Andrews Links — St Andrews, Birleşik Krallık"
q14975,REJECT,5,Orta,sport2-venue-double,"Seri üretim, hesaplama, sıralama veya veri tabanı şablonu.","United Center, All England Club, Yankee Stadium ve Daytona International Speedway spor tesisleri için aşağıdaki seçeneklerden hangisinde iki şehir–ülke eşleştirmesi de doğrudur?","United Center — Chicago, Amerika Birleşik Devletleri / All England Club — Londra, Birleşik Krallık"
q14976,REJECT,5,Zor,sport2-final-complete,aşırı uzun,"2014 NBA Finalleri, 2008 Avrupa Futbol Şampiyonası, 2022 NBA Finalleri ve 1954 FIFA Dünya Kupası finalleri için aşağıdaki organizasyon–şampiyon–finalist eşleştirmelerinden hangisi tamamen doğrudur?",2022 NBA Finalleri — şampiyon Golden State Warriors — finalist Boston Celtics
q14977,REJECT,5,Kolay,sport2-rule-same,aşırı uzun; birden fazla soru,Triatlon sporundaki “Temel olarak kaç dayanıklılık disiplinini birleştirir?” kuralı ile Powerlifting sporundaki “Yarışmada kaç temel kaldırış bulunur?” kuralının ortak sayısal cevabı nedir?,3
q14978,REJECT,5,Orta,sport2-order,sıralama/karşılaştırma; aşırı uzun,"2005 NBA Finalleri, 1972 Avrupa Futbol Şampiyonası, 1996 Avrupa Futbol Şampiyonası ve 1976 Yaz Olimpiyatları organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?",1972 Avrupa Futbol Şampiyonası → 1976 Yaz Olimpiyatları → 1996 Avrupa Futbol Şampiyonası → 2005 NBA Finalleri
q14979,REJECT,5,Orta,sport2-venue-double,aşırı uzun,"Atatürk Olimpiyat Stadyumu, Lord’s Cricket Ground, Melbourne Cricket Ground ve Murrayfield Stadyumu spor tesisleri için aşağıdaki seçeneklerden hangisinde iki şehir–ülke eşleştirmesi de doğrudur?","Atatürk Olimpiyat Stadyumu — İstanbul, Türkiye / Lord’s Cricket Ground — Londra, Birleşik Krallık"
q14980,REJECT,5,Zor,sport2-final-complete,aşırı uzun,"1954 FIFA Dünya Kupası, 2005 NBA Finalleri, 1938 FIFA Dünya Kupası ve 2014 FIFA Dünya Kupası finalleri için aşağıdaki organizasyon–şampiyon–finalist eşleştirmelerinden hangisi tamamen doğrudur?",2005 NBA Finalleri — şampiyon San Antonio Spurs — finalist Detroit Pistons
q14981,REJECT,5,Kolay,sport2-same-winner,aşırı uzun,"2015 NBA Finalleri, 2000 Avrupa Futbol Şampiyonası, 1964 Avrupa Futbol Şampiyonası ve 2003 NBA Finalleri seçeneklerinden hangisinin şampiyonu 1998 FIFA Dünya Kupası organizasyonunun şampiyonuyla aynıdır?",2000 Avrupa Futbol Şampiyonası
q14982,REJECT,5,Orta,sport2-rule-same,aşırı uzun; birden fazla soru,Netbol sporundaki “Bir takım sahada kaç oyuncuyla yer alır?” kuralı ile Ultimate sporundaki “Standart açık saha oyununda bir takım sahada kaç oyuncuyla yer alır?” kuralının ortak sayısal cevabı nedir?,7
q14983,REJECT,5,Orta,sport2-rule-same,aşırı uzun; birden fazla soru,"Çim hokeyi sporundaki “Bir takımın sahada, kaleci dâhil, kaç oyuncusu bulunur?” kuralı ile Masa tenisi sporundaki “Bir set normalde kaç sayıda kazanılır?” kuralının ortak sayısal cevabı nedir?",11
q14984,REJECT,5,Zor,sport2-final-complete,aşırı uzun,"1958 FIFA Dünya Kupası, 1954 FIFA Dünya Kupası, 2003 NBA Finalleri ve 1980 Avrupa Futbol Şampiyonası finalleri için aşağıdaki organizasyon–şampiyon–finalist eşleştirmelerinden hangisi tamamen doğrudur?",1980 Avrupa Futbol Şampiyonası — şampiyon Batı Almanya — finalist Belçika
q14985,REJECT,5,Kolay,sport2-venue-same-sport,Trivia değeri düşük veya fazla niş şablon.,"Wembley Stadyumu, Ellis Park, Atatürk Olimpiyat Stadyumu ve USTA Billie Jean King National Tennis Center tesislerinden hangisi Melbourne Park ile aynı ana spor dalıyla ilişkilidir?",USTA Billie Jean King National Tennis Center
q14986,REJECT,5,Orta,sport2-order,sıralama/karşılaştırma,"2024 NBA Finalleri, 2012 Avrupa Futbol Şampiyonası, 1896 Yaz Olimpiyatları ve 2006 NBA Finalleri organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?",1896 Yaz Olimpiyatları → 2006 NBA Finalleri → 2012 Avrupa Futbol Şampiyonası → 2024 NBA Finalleri
q14987,REJECT,5,Orta,sport2-order,sıralama/karşılaştırma,"1954 FIFA Dünya Kupası, 2012 NBA Finalleri, 2023 NBA Finalleri ve 1986 FIFA Dünya Kupası organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?",1954 FIFA Dünya Kupası → 1986 FIFA Dünya Kupası → 2012 NBA Finalleri → 2023 NBA Finalleri
q14988,REJECT,5,Zor,sport2-closest-year,sıralama/karşılaştırma; aşırı uzun,"2000 NBA Finalleri, 1998 FIFA Dünya Kupası, 2009 NBA Finalleri ve 2012 Yaz Olimpiyatları arasından hangisi düzenlenme yılı bakımından 1930 FIFA Dünya Kupası organizasyonuna en yakındır?",1998 FIFA Dünya Kupası
q14989,REJECT,5,Kolay,sport2-same-winner,aşırı uzun,"1966 FIFA Dünya Kupası, 2000 NBA Finalleri, 2016 Avrupa Futbol Şampiyonası ve 2004 Avrupa Futbol Şampiyonası seçeneklerinden hangisinin şampiyonu 2002 NBA Finalleri organizasyonunun şampiyonuyla aynıdır?",2000 NBA Finalleri
q14990,REJECT,5,Orta,sport2-rule-diff,hesaplama; aşırı uzun; birden fazla soru,Netbol sporundaki “Bir takım sahada kaç oyuncuyla yer alır?” cevabı ile Atletizm sporundaki “Standart açık hava pistinin bir turu kaç metredir?” cevabı arasındaki mutlak fark kaçtır?,393
q14991,REJECT,5,Orta,sport2-order,sıralama/karşılaştırma,"1932 Yaz Olimpiyatları, 1976 Avrupa Futbol Şampiyonası, 1982 FIFA Dünya Kupası ve 1908 Yaz Olimpiyatları organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?",1908 Yaz Olimpiyatları → 1932 Yaz Olimpiyatları → 1976 Avrupa Futbol Şampiyonası → 1982 FIFA Dünya Kupası
q14992,REJECT,5,Zor,sport2-final-complete,aşırı uzun,"1992 Avrupa Futbol Şampiyonası, 2014 FIFA Dünya Kupası, 1950 FIFA Dünya Kupası ve 2009 NBA Finalleri finalleri için aşağıdaki organizasyon–şampiyon–finalist eşleştirmelerinden hangisi tamamen doğrudur?",2009 NBA Finalleri — şampiyon Los Angeles Lakers — finalist Orlando Magic
q14993,REJECT,5,Kolay,sport2-same-winner,aşırı uzun,"2024 NBA Finalleri, 2022 FIFA Dünya Kupası, 2004 Avrupa Futbol Şampiyonası ve 2020 NBA Finalleri seçeneklerinden hangisinin şampiyonu 2002 NBA Finalleri organizasyonunun şampiyonuyla aynıdır?",2020 NBA Finalleri
q14994,REJECT,5,Orta,sport2-order,sıralama/karşılaştırma; aşırı uzun,"1964 Avrupa Futbol Şampiyonası, 2019 NBA Finalleri, 2000 Avrupa Futbol Şampiyonası ve 2002 FIFA Dünya Kupası organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?",1964 Avrupa Futbol Şampiyonası → 2000 Avrupa Futbol Şampiyonası → 2002 FIFA Dünya Kupası → 2019 NBA Finalleri
q14995,REJECT,5,Orta,sport2-order,sıralama/karşılaştırma,"1992 Yaz Olimpiyatları, 2019 NBA Finalleri, 2021 NBA Finalleri ve 1990 FIFA Dünya Kupası organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?",1990 FIFA Dünya Kupası → 1992 Yaz Olimpiyatları → 2019 NBA Finalleri → 2021 NBA Finalleri
q14996,REJECT,5,Zor,sport2-final-complete,aşırı uzun,"1934 FIFA Dünya Kupası, 1994 FIFA Dünya Kupası, 2020 Avrupa Futbol Şampiyonası ve 1938 FIFA Dünya Kupası finalleri için aşağıdaki organizasyon–şampiyon–finalist eşleştirmelerinden hangisi tamamen doğrudur?",1938 FIFA Dünya Kupası — şampiyon İtalya — finalist Macaristan
q14997,REJECT,5,Kolay,sport2-same-winner,aşırı uzun,"2011 NBA Finalleri, 2001 NBA Finalleri, 1950 FIFA Dünya Kupası ve 1962 FIFA Dünya Kupası seçeneklerinden hangisinin şampiyonu 2009 NBA Finalleri organizasyonunun şampiyonuyla aynıdır?",2001 NBA Finalleri
q14998,REJECT,5,Orta,sport2-order,sıralama/karşılaştırma,"2003 NBA Finalleri, 2004 Yaz Olimpiyatları, 2000 Yaz Olimpiyatları ve 1950 FIFA Dünya Kupası organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?",1950 FIFA Dünya Kupası → 2000 Yaz Olimpiyatları → 2003 NBA Finalleri → 2004 Yaz Olimpiyatları
q14999,REJECT,5,Orta,sport2-rule-diff,aşırı uzun; birden fazla soru,Voleybol sporundaki “Bir takımın sahada aynı anda kaç oyuncusu bulunur?” cevabı ile On kuka bowling sporundaki “Bir frame başında kaç kuka dizilir?” cevabı arasındaki mutlak fark kaçtır?,4
q15000,REJECT,5,Zor,sport2-final-complete,aşırı uzun,"2007 NBA Finalleri, 2003 NBA Finalleri, 1978 FIFA Dünya Kupası ve 1954 FIFA Dünya Kupası finalleri için aşağıdaki organizasyon–şampiyon–finalist eşleştirmelerinden hangisi tamamen doğrudur?",2003 NBA Finalleri — şampiyon San Antonio Spurs — finalist New Jersey Nets
q15001,REJECT,5,Kolay,sport2-venue-same-sport,Trivia değeri düşük veya fazla niş şablon.,"Estadio Azteca, Le Mans 24 Saat Pisti, Scotiabank Arena ve La Bombonera tesislerinden hangisi TD Garden ile aynı ana spor dalıyla ilişkilidir?",Scotiabank Arena
